DOI,Year,Materials Name,Electrolyte,E-type,Voltage (V),Specific surface area (m2/g),IDIG,N-doped (at%),O-doped (at%),Current density (A/g),Capacitance (F/g)
10.1016/j.jssc.2018.08.041,2018,PNPC-4,KOH,3,1,2599.6,0.8715,0.99,8.99,20,249.1
10.1016/j.jssc.2018.08.041,2018,PNPC-4,KOH,3,1,2599.6,0.8715,0.99,8.99,30,245.1
10.1016/j.jece.2017.11.080,2017,OC-1,KOH,3,1,1376,0.95,0,0,1,172
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,3,1,1463,0.97,0,0,1,255
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,3,1,1463,0.97,0,0,2,212
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,3,1,1463,0.97,0,0,5,192
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,3,1,1463,0.97,0,0,10,184
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,3,1,1463,0.97,0,0,15,181
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,3,1,1463,0.97,0,0,20,175
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,2,1,1463,0.97,0,0,1,63
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,2,1,1463,0.97,0,0,5,60
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,2,1,1463,0.97,0,0,10,58.5
10.1016/j.jece.2017.11.080,2017,OC-2,KOH,2,1,1463,0.97,0,0,20,57.2
10.1016/j.jece.2017.11.080,2017,OC-3,KOH,3,1,1458,1,0,0,1,158
10.1016/j.jece.2017.11.080,2017,OC-4,KOH,3,1,1370,1.02,0,0,1,143
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,0.1,174
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,0.1,217
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,0.5,169
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,0.5,208
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,1,162
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,1,201
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,2,155
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,2,193
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,3,150
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,3,188
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,4,146
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,4,184
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,5,143
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,5,180
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,6,140
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,6,177
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,10,107
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,10,150
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,20,71
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,20,117
10.1016/j.electacta.2021.137825,2021,WPC,EMIMBF4,2,3.8,3734,0.94,1.28,6.45,30,48
10.1016/j.electacta.2021.137825,2021,WMFPC,EMIMBF4,2,3.8,3837,0.96,1.21,6.36,30,92
10.1016/j.electacta.2020.137414,2020,UGA,EMIMBF4,2,3.8,351.43,1.07,7.89,10.33,1,145.1
10.1016/j.electacta.2020.137414,2020,UPGA-30,EMIMBF4,2,3.8,287.32,1.19,7.11,8.8,1,196.7
10.1016/j.electacta.2020.137414,2020,UGA,EMIMBF4,2,3.8,351.43,1.07,7.89,10.33,2,139.7
10.1016/j.electacta.2020.137414,2020,UPGA-30,EMIMBF4,2,3.8,287.32,1.19,7.11,8.8,2,190.3
10.1016/j.electacta.2020.137414,2020,UGA,EMIMBF4,2,3.8,351.43,1.07,7.89,10.33,3,135.3
10.1016/j.electacta.2020.137414,2020,UPGA-30,EMIMBF4,2,3.8,287.32,1.19,7.11,8.8,3,183.9
10.1016/j.electacta.2020.137414,2020,UGA,EMIMBF4,2,3.8,351.43,1.07,7.89,10.33,5,128.6
10.1016/j.electacta.2020.137414,2020,UPGA-30,EMIMBF4,2,3.8,287.32,1.19,7.11,8.8,5,175.5
10.1016/j.electacta.2020.137414,2020,UGA,EMIMBF4,2,3.8,351.43,1.07,7.89,10.33,10,117.3
10.1016/j.electacta.2020.137414,2020,UPGA-30,EMIMBF4,2,3.8,287.32,1.19,7.11,8.8,10,163.1
10.1016/j.cej.2021.128573,2021,HPC-S1,EMIMBF4,2,3.5,1526,1.05,0.87,6.4,1,199
10.1016/j.cej.2021.128573,2021,HPC-S2,EMIMBF4,2,3.5,2705,1.09,0.62,8.75,1,116
10.1016/j.cej.2021.128573,2021,HPC-AT4.5,EMIMBF4,2,3.5,2710,1.07,0.98,7.81,1,163
10.1016/j.cej.2021.128573,2021,HPC-AT9,EMIMBF4,2,3.5,2807,1.15,0.87,5.99,1,218
10.1016/j.cej.2021.128573,2021,HPC-AT13.5,EMIMBF4,2,3.5,3168,1.06,0.93,8.46,1,150
10.1016/j.cej.2021.128573,2021,HPC-S1,EMIMBF4,2,3.5,1526,1.05,0.87,6.4,2,188
10.1016/j.cej.2021.128573,2021,HPC-S2,EMIMBF4,2,3.5,2705,1.09,0.62,8.75,2,108
10.1016/j.cej.2021.128573,2021,HPC-AT4.5,EMIMBF4,2,3.5,2710,1.07,0.98,7.81,2,146
10.1016/j.cej.2021.128573,2021,HPC-AT9,EMIMBF4,2,3.5,2807,1.15,0.87,5.99,2,204
10.1016/j.cej.2021.128573,2021,HPC-AT13.5,EMIMBF4,2,3.5,3168,1.06,0.93,8.46,2,131
10.1016/j.cej.2021.128573,2021,HPC-S1,EMIMBF4,2,3.5,1526,1.05,0.87,6.4,5,168
10.1016/j.cej.2021.128573,2021,HPC-S2,EMIMBF4,2,3.5,2705,1.09,0.62,8.75,5,88
10.1016/j.cej.2021.128573,2021,HPC-AT4.5,EMIMBF4,2,3.5,2710,1.07,0.98,7.81,5,114
10.1016/j.cej.2021.128573,2021,HPC-AT9,EMIMBF4,2,3.5,2807,1.15,0.87,5.99,5,191
10.1016/j.cej.2021.128573,2021,HPC-AT13.5,EMIMBF4,2,3.5,3168,1.06,0.93,8.46,5,104
10.1016/j.cej.2021.128573,2021,HPC-S1,EMIMBF4,2,3.5,1526,1.05,0.87,6.4,10,150
10.1016/j.cej.2021.128573,2021,HPC-S2,EMIMBF4,2,3.5,2705,1.09,0.62,8.75,10,60
10.1016/j.cej.2021.128573,2021,HPC-AT4.5,EMIMBF4,2,3.5,2710,1.07,0.98,7.81,10,86
10.1016/j.cej.2021.128573,2021,HPC-AT9,EMIMBF4,2,3.5,2807,1.15,0.87,5.99,10,167
10.1016/j.cej.2021.128573,2021,HPC-AT13.5,EMIMBF4,2,3.5,3168,1.06,0.93,8.46,10,84
10.1016/j.cej.2021.128573,2021,HPC-S1,EMIMBF4,2,3.5,1526,1.05,0.87,6.4,15,130
10.1016/j.cej.2021.128573,2021,HPC-S2,EMIMBF4,2,3.5,2705,1.09,0.62,8.75,15,41
10.1016/j.cej.2021.128573,2021,HPC-AT4.5,EMIMBF4,2,3.5,2710,1.07,0.98,7.81,15,66
10.1016/j.cej.2021.128573,2021,HPC-AT9,EMIMBF4,2,3.5,2807,1.15,0.87,5.99,15,153
10.1016/j.cej.2021.128573,2021,HPC-AT13.5,EMIMBF4,2,3.5,3168,1.06,0.93,8.46,15,66
10.1016/j.cej.2021.128573,2021,HPC-S1,EMIMBF4,2,3.5,1526,1.05,0.87,6.4,20,120
10.1016/j.cej.2021.128573,2021,HPC-S2,EMIMBF4,2,3.5,2705,1.09,0.62,8.75,20,33
10.1016/j.cej.2021.128573,2021,HPC-AT4.5,EMIMBF4,2,3.5,2710,1.07,0.98,7.81,20,52
10.1016/j.cej.2021.128573,2021,HPC-AT9,EMIMBF4,2,3.5,2807,1.15,0.87,5.99,20,150
10.1016/j.cej.2021.128573,2021,HPC-AT13.5,EMIMBF4,2,3.5,3168,1.06,0.93,8.46,20,51
10.1016/j.cej.2021.128573,2021,HPC-S1,EMIMBF4,2,3.5,1526,1.05,0.87,6.4,25,105
10.1016/j.cej.2021.128573,2021,HPC-S2,EMIMBF4,2,3.5,2705,1.09,0.62,8.75,25,17
10.1016/j.cej.2021.128573,2021,HPC-AT4.5,EMIMBF4,2,3.5,2710,1.07,0.98,7.81,25,40
10.1016/j.cej.2021.128573,2021,HPC-AT9,EMIMBF4,2,3.5,2807,1.15,0.87,5.99,25,132
10.1016/j.cej.2021.128573,2021,HPC-AT13.5,EMIMBF4,2,3.5,3168,1.06,0.93,8.46,25,40
10.1016/j.cej.2021.128573,2021,HPC-S1,EMIMBF4,2,3.5,1526,1.05,0.87,6.4,30,91
10.1016/j.cej.2021.128573,2021,HPC-S2,EMIMBF4,2,3.5,2705,1.09,0.62,8.75,30,14
10.1016/j.cej.2021.128573,2021,HPC-AT4.5,EMIMBF4,2,3.5,2710,1.07,0.98,7.81,30,34
10.1016/j.cej.2021.128573,2021,HPC-AT9,EMIMBF4,2,3.5,2807,1.15,0.87,5.99,30,127
10.1016/j.cej.2021.128573,2021,HPC-AT13.5,EMIMBF4,2,3.5,3168,1.06,0.93,8.46,30,30
10.1016/j.cej.2021.128573,2021,HPC-S1,EMIMBF4,2,3.5,1526,1.05,0.87,6.4,50,73
10.1016/j.cej.2021.128573,2021,HPC-AT9,EMIMBF4,2,3.5,2807,1.15,0.87,5.99,50,113
10.1016/j.carbon.2018.09.009,2018,HA-2-0,EMITFSI,2,3.5,1976,0.92,1,13.9,1,63
10.1016/j.carbon.2018.09.009,2018,NHA-2-0.5,EMITFSI,2,3.5,2791,1.01,2.1,13.1,1,160
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,KOH,3,1,3142,1.03,5,12.8,0.05,420
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,KOH,3,1,3142,1.03,5,12.8,0.25,353
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,KOH,3,1,3142,1.03,5,12.8,0.5,328.5
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,KOH,3,1,3142,1.03,5,12.8,1,320
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,KOH,3,1,3142,1.03,5,12.8,2,305
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,KOH,3,1,3142,1.03,5,12.8,4,283
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,KOH,3,1,3142,1.03,5,12.8,10,254
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,KOH,3,1,3142,1.03,5,12.8,20,241
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,EMITFSI,2,3.5,3142,1.03,5,12.8,0.05,210
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,EMITFSI,2,3.5,3142,1.03,5,12.8,0.1,183
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,EMITFSI,2,3.5,3142,1.03,5,12.8,0.5,173
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,EMITFSI,2,3.5,3142,1.03,5,12.8,1,171
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,EMITFSI,2,3.5,3142,1.03,5,12.8,2,167
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,EMITFSI,2,3.5,3142,1.03,5,12.8,4,166
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,EMITFSI,2,3.5,3142,1.03,5,12.8,8,156
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,EMITFSI,2,3.5,3142,1.03,5,12.8,10,153
10.1016/j.carbon.2018.09.009,2018,NHA-2-1,EMITFSI,2,3.5,3142,1.03,5,12.8,20,148
10.1016/j.carbon.2018.09.009,2018,NHA-2-1.5,EMITFSI,2,3.5,1958,1.05,6.1,12.5,1,117
10.1007/s10800-015-0850-z,2015,,KOH,3,1,1456,1.02,0,0,0.7,245
10.1007/s10800-015-0850-z,2015,,KOH,3,1,1456,1.02,0,0,1.5,221
10.1007/s10800-015-0850-z,2015,,KOH,3,1,1456,1.02,0,0,3,198
10.1007/s10800-015-0850-z,2015,,KOH,3,1,1456,1.02,0,0,5,188
10.1007/s10800-015-0850-z,2015,,KOH,3,1,1456,1.02,0,0,7,179
10.1007/s10800-015-0850-z,2015,,KOH,3,1,1456,1.02,0,0,10,173
10.1007/s10800-015-0840-1,2015,TiC-CDC-600,KOH,3,1,1489,2.37,0,0,1,191
10.1007/s10800-015-0840-1,2015,TiC-CDC-1000,KOH,3,1,1684,1.46,0,0,1,140
10.1007/s10008-013-2025-3,2013,,H2SO4,2,1,1180,0.9,0,0,0.1,241
10.1007/s10008-013-2025-3,2013,,H2SO4,2,1,1180,0.9,0,0,0.5,220
10.1007/s10008-013-2025-3,2013,,H2SO4,2,1,1180,0.9,0,0,1,210
10.1007/s10008-013-2025-3,2013,,H2SO4,2,1,1180,0.9,0,0,3,195
10.1007/s10008-013-2025-3,2013,,H2SO4,2,1,1180,0.9,0,0,5,189
10.1007/s10008-013-2025-3,2013,,H2SO4,2,1,1180,0.9,0,0,10,180
10.1002/smll.201700834,2017,N-O-CNBs,KOH,3,1,446.3,1.04,8,6.4,0.2,385
10.1002/smll.201700834,2017,N-CNB8,KOH,3,1,392.9,1.1,16.8,2.3,0.2,476
10.1002/smll.201700834,2017,N-CNB7,KOH,3,1,358.6,1.1,15.9,1.6,0.2,449
10.1002/smll.201700834,2017,N-O-CNBs,KOH,3,1,446.3,1.04,8,6.4,0.5,365
10.1002/smll.201700834,2017,N-CNB7,KOH,3,1,358.6,1.1,15.9,1.6,0.5,422.4
10.1002/smll.201700834,2017,N-O-CNBs,KOH,3,1,446.3,1.04,8,6.4,1,315
10.1002/smll.201700834,2017,N-CNB8,KOH,3,1,392.9,1.1,16.8,2.3,1,444.3
10.1002/smll.201700834,2017,N-CNB7,KOH,3,1,358.6,1.1,15.9,1.6,1,403.8
10.1002/smll.201700834,2017,N-O-CNBs,KOH,3,1,446.3,1.04,8,6.4,3,282.6
10.1002/smll.201700834,2017,N-CNB8,KOH,3,1,392.9,1.1,16.8,2.3,3,418.5
10.1002/smll.201700834,2017,N-CNB7,KOH,3,1,358.6,1.1,15.9,1.6,3,380.5
10.1002/smll.201700834,2017,N-O-CNBs,KOH,3,1,446.3,1.04,8,6.4,5,273.9
10.1002/smll.201700834,2017,N-CNB8,KOH,3,1,392.9,1.1,16.8,2.3,5,404.1
10.1002/smll.201700834,2017,N-CNB7,KOH,3,1,358.6,1.1,15.9,1.6,5,366.1
10.1002/smll.201700834,2017,N-O-CNBs,KOH,3,1,446.3,1.04,8,6.4,10,254
10.1002/smll.201700834,2017,N-CNB8,KOH,3,1,392.9,1.1,16.8,2.3,10,376
10.1002/smll.201700834,2017,N-CNB7,KOH,3,1,358.6,1.1,15.9,1.6,10,332
10.1002/smll.200500327,2005,,TEABF4,2,3.5,20,1.02,0,0,0.001,35
10.1002/smll.200500327,2005,,TEABF4,2,3.5,247,0.83,0,0,0.001,40
10.1002/cjoc.201600320,2016,PC-1,KOH,2,0.9,1128.7,0.85,0.89,9.25,0.1,198.2
10.1002/cjoc.201600320,2016,PC-2,KOH,2,0.9,1358.2,0.87,0.08,8.11,0.1,217.2
10.1002/cjoc.201600320,2016,PC-3,KOH,2,0.9,1829.7,0.84,0.37,6.34,0.1,238.2
10.1002/cjoc.201600320,2016,PC-1,KOH,2,0.9,1128.7,0.85,0.89,9.25,1,169
10.1002/cjoc.201600320,2016,PC-2,KOH,2,0.9,1358.2,0.87,0.08,8.11,1,192.6
10.1002/cjoc.201600320,2016,PC-3,KOH,2,0.9,1829.7,0.84,0.37,6.34,1,203.4
10.1002/cjoc.201600320,2016,PC-1,KOH,2,0.9,1128.7,0.85,0.89,9.25,2,162.5
10.1002/cjoc.201600320,2016,PC-2,KOH,2,0.9,1358.2,0.87,0.08,8.11,2,186.1
10.1002/cjoc.201600320,2016,PC-3,KOH,2,0.9,1829.7,0.84,0.37,6.34,2,193.7
10.1002/cjoc.201600320,2016,PC-1,KOH,2,0.9,1128.7,0.85,0.89,9.25,5,150.8
10.1002/cjoc.201600320,2016,PC-2,KOH,2,0.9,1358.2,0.87,0.08,8.11,5,172.5
10.1002/cjoc.201600320,2016,PC-3,KOH,2,0.9,1829.7,0.84,0.37,6.34,5,178.1
10.1002/cjoc.201600320,2016,PC-1,KOH,2,0.9,1128.7,0.85,0.89,9.25,10,139.6
10.1002/cjoc.201600320,2016,PC-2,KOH,2,0.9,1358.2,0.87,0.08,8.11,10,154.5
10.1002/cjoc.201600320,2016,PC-3,KOH,2,0.9,1829.7,0.84,0.37,6.34,10,160.7
10.1002/cjoc.201600320,2016,PC-1,KOH,2,0.9,1128.7,0.85,0.89,9.25,15,124.4
10.1002/cjoc.201600320,2016,PC-2,KOH,2,0.9,1358.2,0.87,0.08,8.11,15,138.5
10.1002/cjoc.201600320,2016,PC-3,KOH,2,0.9,1829.7,0.84,0.37,6.34,15,144.7
10.1002/cjoc.201600320,2016,PC-1,KOH,2,0.9,1128.7,0.85,0.89,9.25,20,110.8
10.1002/cjoc.201600320,2016,PC-2,KOH,2,0.9,1358.2,0.87,0.08,8.11,20,123.2
10.1002/cjoc.201600320,2016,PC-3,KOH,2,0.9,1829.7,0.84,0.37,6.34,20,130.8
10.1002/chem.201702544,2017,A-PCS,KOH,3,1,1417,1.01,1.99,10.13,1,190
10.1002/chem.201702544,2017,A-PCT,KOH,3,1,1325,1.02,1.17,8.1,1,159
10.1002/chem.201702544,2017,A-PCS/PCT,KOH,3,1,1684,1.008,1.15,4.43,1,224
10.1002/chem.201702544,2017,A-PCS,KOH,3,1,1417,1.01,1.99,10.13,2,181
10.1002/chem.201702544,2017,A-PCT,KOH,3,1,1325,1.02,1.17,8.1,2,152
10.1002/chem.201702544,2017,A-PCS/PCT,KOH,3,1,1684,1.008,1.15,4.43,2,215
10.1002/chem.201702544,2017,A-PCS,KOH,3,1,1417,1.01,1.99,10.13,4,175
10.1002/chem.201702544,2017,A-PCT,KOH,3,1,1325,1.02,1.17,8.1,4,147
10.1002/chem.201702544,2017,A-PCS/PCT,KOH,3,1,1684,1.008,1.15,4.43,4,210
10.1002/chem.201702544,2017,A-PCS,KOH,3,1,1417,1.01,1.99,10.13,6,172
10.1002/chem.201702544,2017,A-PCT,KOH,3,1,1325,1.02,1.17,8.1,6,145
10.1002/chem.201702544,2017,A-PCS/PCT,KOH,3,1,1684,1.008,1.15,4.43,6,207
10.1002/chem.201702544,2017,A-PCS,KOH,3,1,1417,1.01,1.99,10.13,8,169
10.1002/chem.201702544,2017,A-PCT,KOH,3,1,1325,1.02,1.17,8.1,8,142
10.1002/chem.201702544,2017,A-PCS/PCT,KOH,3,1,1684,1.008,1.15,4.43,8,207
10.1002/chem.201702544,2017,A-PCS,KOH,3,1,1417,1.01,1.99,10.13,10,169
10.1002/chem.201702544,2017,A-PCT,KOH,3,1,1325,1.02,1.17,8.1,10,139
10.1002/chem.201702544,2017,A-PCS/PCT,KOH,3,1,1684,1.008,1.15,4.43,10,208
10.1002/chem.201702544,2017,A-PCS,KOH,3,1,1417,1.01,1.99,10.13,15,165
10.1002/chem.201702544,2017,A-PCT,KOH,3,1,1325,1.02,1.17,8.1,15,137
10.1002/chem.201702544,2017,A-PCS/PCT,KOH,3,1,1684,1.008,1.15,4.43,15,206
10.1002/chem.201702544,2017,A-PCS,KOH,3,1,1417,1.01,1.99,10.13,20,161
10.1002/chem.201702544,2017,A-PCT,KOH,3,1,1325,1.02,1.17,8.1,20,135
10.1002/chem.201702544,2017,A-PCS/PCT,KOH,3,1,1684,1.008,1.15,4.43,20,206
10.1002/chem.201602922,2016,AC-7,KOH,3,1,1415,0.88,3.47,12.7,0.5,289
10.1002/chem.201602922,2016,ACS-5,KOH,3,1,170,0.8,5.89,8.63,0.5,96
10.1002/chem.201602922,2016,ACS-6,KOH,3,1,306,0.76,5.89,8.63,0.5,137
10.1002/chem.201602922,2016,ACS-7,KOH,3,1,654,0.67,5.89,8.63,0.5,243
10.1002/chem.201602922,2016,AC-7,KOH,3,1,1415,0.88,3.47,12.7,20,170
10.1002/chem.201602922,2016,ACS-5,KOH,3,1,170,0.8,5.89,8.63,20,40
10.1002/chem.201602922,2016,ACS-6,KOH,3,1,306,0.76,5.89,8.63,20,90
10.1002/chem.201602922,2016,ACS-7,KOH,3,1,654,0.67,5.89,8.63,20,179
10.1002/chem.201602922,2016,AC-7,KOH,3,1,1415,0.88,3.47,12.7,1,250
10.1002/chem.201602922,2016,ACS-7,KOH,3,1,654,0.67,5.89,8.63,1,214
10.1002/chem.201602922,2016,AC-7,KOH,3,1,1415,0.88,3.47,12.7,2,231
10.1002/chem.201602922,2016,ACS-7,KOH,3,1,654,0.67,5.89,8.63,2,202
10.1002/chem.201602922,2016,AC-7,KOH,3,1,1415,0.88,3.47,12.7,4,219
10.1002/chem.201602922,2016,ACS-7,KOH,3,1,654,0.67,5.89,8.63,4,192
10.1002/chem.201602922,2016,AC-7,KOH,3,1,1415,0.88,3.47,12.7,6,212
10.1002/chem.201602922,2016,ACS-7,KOH,3,1,654,0.67,5.89,8.63,6,188
10.1002/chem.201602922,2016,AC-7,KOH,3,1,1415,0.88,3.47,12.7,8,207
10.1002/chem.201602922,2016,ACS-7,KOH,3,1,654,0.67,5.89,8.63,8,185
10.1002/chem.201602922,2016,AC-7,KOH,3,1,1415,0.88,3.47,12.7,10,201
10.1002/chem.201602922,2016,ACS-7,KOH,3,1,654,0.67,5.89,8.63,10,184
10.1002/chem.201602922,2016,AC-7,KOH,3,1,1415,0.88,3.47,12.7,30,149
10.1002/chem.201602922,2016,ACS-7,KOH,3,1,654,0.67,5.89,8.63,30,171
10.1002/chem.201602922,2016,ACS-7,KOH,2,1,654,0.67,5.89,8.63,0.5,158
10.1002/chem.201602922,2016,ACS-7,KOH,2,1,654,0.67,5.89,8.63,1,143.7
10.1002/chem.201602922,2016,ACS-7,KOH,2,1,654,0.67,5.89,8.63,2,133.3
10.1002/chem.201602922,2016,ACS-7,KOH,2,1,654,0.67,5.89,8.63,4,128.5
10.1002/chem.201602922,2016,ACS-7,KOH,2,1,654,0.67,5.89,8.63,6,126
10.1002/chem.201602922,2016,ACS-7,KOH,2,1,654,0.67,5.89,8.63,8,124
10.1002/chem.201602922,2016,ACS-7,KOH,2,1,654,0.67,5.89,8.63,10,122
10.1002/chem.201602922,2016,ACS-7,KOH,2,1,654,0.67,5.89,8.63,20,115
10.1002/chem.201602922,2016,ACS-7,KOH,2,1,654,0.67,5.89,8.63,30,107.5
10.1002/chem.201402897,2014,RGO,EMIMBF4,2,3,178,1.69,0,0,0.1,58
10.1002/chem.201402897,2014,RDC,EMIMBF4,2,3,1288,1.69,0,0,0.1,100
10.1002/chem.201402897,2014,GRDC,EMIMBF4,2,3,2034,1.93,0,0,0.1,151.7
10.1002/chem.201402897,2014,RGO,EMIMBF4,2,3,178,1.69,0,0,0.2,45.2
10.1002/chem.201402897,2014,RDC,EMIMBF4,2,3,1288,1.69,0,0,0.2,76.1
10.1002/chem.201402897,2014,GRDC,EMIMBF4,2,3,2034,1.93,0,0,0.2,136.3
10.1002/chem.201402897,2014,RGO,EMIMBF4,2,3,178,1.69,0,0,0.3,34.6
10.1002/chem.201402897,2014,RDC,EMIMBF4,2,3,1288,1.69,0,0,0.3,59.4
10.1002/chem.201402897,2014,GRDC,EMIMBF4,2,3,2034,1.93,0,0,0.3,119.9
10.1002/chem.201402897,2014,RGO,EMIMBF4,2,3,178,1.69,0,0,0.4,25.8
10.1002/chem.201402897,2014,RDC,EMIMBF4,2,3,1288,1.69,0,0,0.4,40.9
10.1002/chem.201402897,2014,GRDC,EMIMBF4,2,3,2034,1.93,0,0,0.4,103.1
10.1002/chem.201402897,2014,RGO,EMIMBF4,2,3,178,1.69,0,0,0.5,17.5
10.1002/chem.201402897,2014,RDC,EMIMBF4,2,3,1288,1.69,0,0,0.5,25.1
10.1002/chem.201402897,2014,GRDC,EMIMBF4,2,3,2034,1.93,0,0,0.5,87.3
10.1021/acsaelm.2c01474,2023,MAC,1M NaClO4,3,0.8,1079,1.22,4.14,22.87,0.5,324
10.1021/acsaelm.2c01474,2023,MAC,1M NaClO4,3,0.8,1079,1.22,4.14,22.87,4,176
10.1021/acsaelm.2c01474,2023,MAC,1M Na2SO4,3,0.8,1079,1.22,4.14,22.87,0.3,101
10.1021/acsaelm.2c01474,2023,MAC,1M Li2SO4,3,0.8,1079,1.22,4.14,22.87,0.2,104
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,1,234.1
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,1,190.2
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,1,147.7
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,1,117.7
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,2,212.1
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,2,172.5
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,2,130.2
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,2,102.5
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,5,196.4
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,5,155.2
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,5,120.4
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,5,74.9
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,10,176.3
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,10,146.5
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,10,109
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,10,59.7
10.1021/acsami.2c19696,2023,PCNFs-1.5,6M KOH,3,1,441.83,1.098,6.8,25.79,20,166
10.1021/acsami.2c19696,2023,PCNFs-1.0,6M KOH,3,1,283.83,1.083,7.19,22.54,20,138.9
10.1021/acsami.2c19696,2023,PCNFs-0.67,6M KOH,3,1,251.3,1.024,9.48,15.05,20,100.9
10.1021/acsami.2c19696,2023,CNFs,6M KOH,3,1,19.72,1.067,18.7,3.57,20,55.3
